customer_id,customer_name,gender,age,customer_type,city,join_date,email,phone,loyalty_points,age_group,Recency,Frequency,Monetary,Recency_Score,Frequency_Score,Monetary_Score,RFM_Group,RFM_Score,Segment
2814,Customer_2814,Male,57,New,Chennai,2021-12-09,cust2814@email.com,+91-8185139825,2046,55+,158.0,8.0,34216.23,3.0,5.0,5.0,355,13.0,Loyal Customers
2815,Customer_2815,Female,23,Regular,Chennai,2021-03-02,cust2815@email.com,+91-8715554644,3144,<25,372.0,4.0,5701.88,1.0,3.0,1.0,131,5.0,At Risk
2816,Customer_2816,Female,39,Occasional,Delhi,2020-09-14,cust2816@email.com,+91-8516671766,3221,35-44,21.0,4.0,12881.800000000001,5.0,3.0,2.0,532,10.0,Loyal Customers
2817,Customer_2817,Female,18,New,Bangalore,2020-02-12,cust2817@email.com,+91-9876176605,3140,<25,811.0,1.0,4506.110000000001,1.0,1.0,1.0,111,3.0,Lost / Hibernating
2818,Customer_2818,Male,21,VIP,Mumbai,2020-06-23,cust2818@email.com,+91-8697126768,4900,<25,147.0,6.0,19086.6,3.0,4.0,3.0,343,10.0,Loyal Customers
2819,Customer_2819,Male,63,Occasional,Chennai,2020-10-24,cust2819@email.com,+91-8741398650,1253,55+,23.0,7.0,17503.34,5.0,5.0,3.0,553,13.0,Champions
2820,Customer_2820,Male,66,VIP,Chennai,2020-07-06,cust2820@email.com,+91-9517195150,722,55+,163.0,3.0,10487.93,3.0,2.0,2.0,322,7.0,Need Attention
2821,Customer_2821,Female,69,Regular,Goa,2020-12-09,cust2821@email.com,+91-7860326545,83,55+,,,,,,,,,
2822,Customer_2822,Male,67,Regular,Delhi,2021-05-11,cust2822@email.com,+91-9223687972,4835,55+,121.0,4.0,5554.85,3.0,3.0,1.0,331,7.0,Loyal Customers
2823,Customer_2823,Female,60,New,Goa,2021-04-23,cust2823@email.com,+91-7065998711,3370,55+,49.0,4.0,13594.32,5.0,3.0,2.0,532,10.0,Loyal Customers
2824,Customer_2824,Male,46,New,Chennai,2020-09-17,cust2824@email.com,+91-7294708501,3819,45-54,500.0,3.0,10513.0,1.0,2.0,2.0,122,5.0,Lost / Hibernating
2825,Customer_2825,Male,38,Occasional,Chennai,2021-01-12,cust2825@email.com,+91-7387259395,3364,35-44,50.0,7.0,23391.36,5.0,5.0,4.0,554,14.0,Champions
2826,Customer_2826,Female,43,Occasional,Goa,2021-07-27,cust2826@email.com,+91-9360482466,1757,35-44,121.0,3.0,5155.44,3.0,2.0,1.0,321,6.0,Need Attention
2827,Customer_2827,Female,31,Regular,Chennai,2021-03-25,cust2827@email.com,+91-8221891492,4318,25-34,33.0,7.0,26665.47,5.0,5.0,5.0,555,15.0,Champions
2828,Customer_2828,Male,26,Regular,Bangalore,2021-06-22,cust2828@email.com,+91-9401375748,2780,25-34,60.0,3.0,4872.37,4.0,2.0,1.0,421,7.0,Potential Loyalists
2829,Customer_2829,Male,64,Occasional,Mumbai,2021-09-08,cust2829@email.com,+91-9503675679,3287,55+,111.0,8.0,31690.88,4.0,5.0,5.0,455,14.0,Champions
2830,Customer_2830,Male,29,New,Mumbai,2021-11-30,cust2830@email.com,+91-8495057700,2452,25-34,312.0,2.0,3664.06,2.0,1.0,1.0,211,4.0,About to Sleep
2831,Customer_2831,Female,59,Occasional,Mumbai,2020-02-25,cust2831@email.com,+91-8492394136,328,55+,204.0,5.0,19985.03,2.0,4.0,4.0,244,10.0,At Risk
2832,Customer_2832,Female,68,New,Bangalore,2020-10-29,cust2832@email.com,+91-8187592160,425,55+,86.0,10.0,48769.54,4.0,5.0,5.0,455,14.0,Champions
2833,Customer_2833,Male,68,Regular,Chennai,2020-04-12,cust2833@email.com,+91-7971931819,769,55+,56.0,5.0,21052.760000000002,4.0,4.0,4.0,444,12.0,Champions
2834,Customer_2834,Male,23,Occasional,Goa,2021-12-16,cust2834@email.com,+91-9604310993,3975,<25,179.0,5.0,13426.0,3.0,4.0,2.0,342,9.0,Loyal Customers
2835,Customer_2835,Male,37,Regular,Delhi,2021-04-30,cust2835@email.com,+91-7835479352,607,35-44,23.0,6.0,8923.88,5.0,4.0,1.0,541,10.0,Champions
2836,Customer_2836,Female,41,Occasional,Chennai,2021-06-04,cust2836@email.com,+91-8953175066,1852,35-44,156.0,9.0,36380.06,3.0,5.0,5.0,355,13.0,Loyal Customers
2837,Customer_2837,Other,44,Regular,Bangalore,2021-10-25,cust2837@email.com,+91-8734979825,2672,35-44,136.0,7.0,28621.51,3.0,5.0,5.0,355,13.0,Loyal Customers
2838,Customer_2838,Male,55,New,Bangalore,2021-09-20,cust2838@email.com,+91-9469205576,2124,55+,1009.0,1.0,4768.4800000000005,1.0,1.0,1.0,111,3.0,Lost / Hibernating
2839,Customer_2839,Female,25,Regular,Mumbai,2020-05-03,cust2839@email.com,+91-7019977835,1300,25-34,587.0,3.0,26052.15,1.0,2.0,4.0,124,7.0,Lost / Hibernating
2840,Customer_2840,Male,18,New,Chennai,2021-11-28,cust2840@email.com,+91-8121448210,465,<25,79.0,4.0,13605.199999999999,4.0,3.0,2.0,432,9.0,Loyal Customers
2841,Customer_2841,Male,66,Occasional,Mumbai,2020-10-01,cust2841@email.com,+91-7751768690,1964,55+,191.0,4.0,16065.15,3.0,3.0,3.0,333,9.0,Loyal Customers
2842,Customer_2842,Female,66,New,Delhi,2020-04-29,cust2842@email.com,+91-8748629903,1945,55+,406.0,3.0,7937.6,1.0,2.0,1.0,121,4.0,Lost / Hibernating
2843,Customer_2843,Female,41,Occasional,Mumbai,2020-02-13,cust2843@email.com,+91-9174276085,2539,35-44,54.0,5.0,11687.77,4.0,4.0,2.0,442,10.0,Champions
2844,Customer_2844,Female,64,New,Delhi,2020-01-12,cust2844@email.com,+91-7457263513,2360,55+,761.0,2.0,2872.02,1.0,1.0,1.0,111,3.0,Lost / Hibernating
2845,Customer_2845,Female,24,Regular,Bangalore,2021-11-13,cust2845@email.com,+91-9399300652,2039,<25,7.0,6.0,20348.42,5.0,4.0,4.0,544,13.0,Champions
2846,Customer_2846,Male,36,VIP,Mumbai,2021-04-26,cust2846@email.com,+91-7310895379,1184,35-44,390.0,4.0,12571.98,1.0,3.0,2.0,132,6.0,At Risk
2847,Customer_2847,Female,39,New,Mumbai,2021-11-17,cust2847@email.com,+91-9161095131,3934,35-44,145.0,6.0,29016.82,3.0,4.0,5.0,345,12.0,Loyal Customers
2848,Customer_2848,Male,52,Regular,Goa,2020-11-16,cust2848@email.com,+91-8263801968,3217,45-54,508.0,3.0,3947.87,1.0,2.0,1.0,121,4.0,Lost / Hibernating
2849,Customer_2849,Female,47,Regular,Bangalore,2020-10-09,cust2849@email.com,+91-8460142398,2782,45-54,993.0,2.0,6500.07,1.0,1.0,1.0,111,3.0,Lost / Hibernating
2850,Customer_2850,Male,46,Occasional,Goa,2021-05-07,cust2850@email.com,+91-7502549822,777,45-54,408.0,2.0,7070.15,1.0,1.0,1.0,111,3.0,Lost / Hibernating
2851,Customer_2851,Female,39,New,Delhi,2020-06-28,cust2851@email.com,+91-9204549513,3379,35-44,18.0,10.0,42206.11,5.0,5.0,5.0,555,15.0,Champions
2852,Customer_2852,Male,28,Occasional,Delhi,2021-05-24,cust2852@email.com,+91-8106784665,2418,25-34,2.0,6.0,12618.58,5.0,4.0,2.0,542,11.0,Champions
2853,Customer_2853,Male,37,Occasional,Bangalore,2021-11-05,cust2853@email.com,+91-9310277450,4077,35-44,133.0,8.0,32039.7,3.0,5.0,5.0,355,13.0,Loyal Customers
2854,Customer_2854,Female,46,Regular,Delhi,2021-08-11,cust2854@email.com,+91-9469150409,4262,45-54,381.0,3.0,16921.4,1.0,2.0,3.0,123,6.0,Lost / Hibernating
2855,Customer_2855,Male,68,Regular,Bangalore,2020-08-04,cust2855@email.com,+91-8074349518,2439,55+,450.0,4.0,15720.45,1.0,3.0,3.0,133,7.0,At Risk
2856,Customer_2856,Female,58,New,Delhi,2021-03-11,cust2856@email.com,+91-9981531341,4831,55+,227.0,7.0,27489.67,2.0,5.0,5.0,255,12.0,At Risk
2857,Customer_2857,Male,59,Regular,Chennai,2021-05-07,cust2857@email.com,+91-8901676820,1989,55+,605.0,2.0,6084.1,1.0,1.0,1.0,111,3.0,Lost / Hibernating
2858,Customer_2858,Male,51,Occasional,Mumbai,2020-05-22,cust2858@email.com,+91-8619547472,1066,45-54,465.0,4.0,47864.75,1.0,3.0,5.0,135,9.0,At Risk
2859,Customer_2859,Male,18,New,Chennai,2021-02-09,cust2859@email.com,+91-9418790740,944,<25,52.0,6.0,23025.25,5.0,4.0,4.0,544,13.0,Champions
2860,Customer_2860,Male,48,Regular,Bangalore,2020-05-20,cust2860@email.com,+91-9077174577,28,45-54,341.0,3.0,10430.58,2.0,2.0,2.0,222,6.0,Need Attention
2861,Customer_2861,Female,47,VIP,Bangalore,2020-04-29,cust2861@email.com,+91-8044850685,1897,45-54,79.0,4.0,12708.529999999999,4.0,3.0,2.0,432,9.0,Loyal Customers
2862,Customer_2862,Male,65,Regular,Chennai,2020-02-13,cust2862@email.com,+91-8458831845,1697,55+,311.0,7.0,27556.7,2.0,5.0,5.0,255,12.0,At Risk
2863,Customer_2863,Female,35,Occasional,Mumbai,2021-02-07,cust2863@email.com,+91-8970738992,2814,35-44,148.0,6.0,54731.28,3.0,4.0,5.0,345,12.0,Loyal Customers
2864,Customer_2864,Female,34,Regular,Mumbai,2021-05-04,cust2864@email.com,+91-9927426836,3365,25-34,303.0,3.0,11027.41,2.0,2.0,2.0,222,6.0,Need Attention
2865,Customer_2865,Male,55,VIP,Goa,2021-02-26,cust2865@email.com,+91-8978779220,2488,55+,162.0,5.0,17052.34,3.0,4.0,3.0,343,10.0,Loyal Customers
2866,Customer_2866,Female,31,Regular,Delhi,2021-08-08,cust2866@email.com,+91-9520400691,1665,25-34,65.0,7.0,14799.18,4.0,5.0,3.0,453,12.0,Champions
2867,Customer_2867,Female,40,Occasional,Goa,2020-02-25,cust2867@email.com,+91-7117470362,4619,35-44,307.0,6.0,18202.39,2.0,4.0,3.0,243,9.0,At Risk
2868,Customer_2868,Female,42,Occasional,Mumbai,2020-07-17,cust2868@email.com,+91-9070046110,1570,35-44,110.0,9.0,40972.6,4.0,5.0,5.0,455,14.0,Champions
2869,Customer_2869,Male,32,Regular,Chennai,2021-05-20,cust2869@email.com,+91-7499368558,1733,25-34,124.0,5.0,18103.14,3.0,4.0,3.0,343,10.0,Loyal Customers
2870,Customer_2870,Male,63,VIP,Delhi,2020-11-04,cust2870@email.com,+91-8107327477,759,55+,80.0,5.0,14406.779999999999,4.0,4.0,3.0,443,11.0,Champions
2871,Customer_2871,Female,39,Regular,Chennai,2021-02-28,cust2871@email.com,+91-7290143353,2157,35-44,266.0,2.0,14634.16,2.0,1.0,3.0,213,6.0,About to Sleep
2872,Customer_2872,Female,20,VIP,Goa,2021-03-26,cust2872@email.com,+91-8643569086,1351,<25,647.0,5.0,9210.88,1.0,4.0,2.0,142,7.0,Can't Lose Them
2873,Customer_2873,Female,36,Regular,Bangalore,2021-10-31,cust2873@email.com,+91-9721556673,3476,35-44,212.0,3.0,10803.119999999999,2.0,2.0,2.0,222,6.0,Need Attention
2874,Customer_2874,Male,61,VIP,Chennai,2020-06-10,cust2874@email.com,+91-7946534877,1268,55+,594.0,2.0,6185.56,1.0,1.0,1.0,111,3.0,Lost / Hibernating
2875,Customer_2875,Female,51,Regular,Goa,2020-05-06,cust2875@email.com,+91-9907319100,1785,45-54,218.0,2.0,10151.97,2.0,1.0,2.0,212,5.0,About to Sleep
2876,Customer_2876,Male,52,Occasional,Goa,2021-07-06,cust2876@email.com,+91-7987542412,3949,45-54,511.0,5.0,13760.9,1.0,4.0,2.0,142,7.0,Can't Lose Them
2877,Customer_2877,Female,67,Regular,Goa,2020-03-31,cust2877@email.com,+91-8356052995,2607,55+,505.0,3.0,8379.23,1.0,2.0,1.0,121,4.0,Lost / Hibernating
2878,Customer_2878,Male,18,VIP,Bangalore,2020-02-06,cust2878@email.com,+91-8771356036,398,<25,338.0,3.0,4672.9400000000005,2.0,2.0,1.0,221,5.0,Need Attention
2879,Customer_2879,Female,69,Regular,Bangalore,2020-10-21,cust2879@email.com,+91-8516536926,2630,55+,347.0,2.0,6070.4,2.0,1.0,1.0,211,4.0,About to Sleep
2880,Customer_2880,Male,38,New,Bangalore,2020-06-11,cust2880@email.com,+91-9218368729,2446,35-44,429.0,4.0,9724.869999999999,1.0,3.0,2.0,132,6.0,At Risk
2881,Customer_2881,Male,46,New,Delhi,2020-08-12,cust2881@email.com,+91-9300607428,1669,45-54,711.0,4.0,21029.75,1.0,3.0,4.0,134,8.0,At Risk
2882,Customer_2882,Female,23,Regular,Bangalore,2021-11-14,cust2882@email.com,+91-7041760776,238,<25,156.0,2.0,13981.74,3.0,1.0,3.0,313,7.0,Promising
2883,Customer_2883,Male,54,Occasional,Bangalore,2021-01-14,cust2883@email.com,+91-8131078331,3536,45-54,12.0,4.0,8420.210000000001,5.0,3.0,1.0,531,9.0,Loyal Customers
2884,Customer_2884,Male,18,Regular,Bangalore,2020-03-14,cust2884@email.com,+91-8066258326,3861,<25,409.0,4.0,18607.09,1.0,3.0,3.0,133,7.0,At Risk
2885,Customer_2885,Male,68,Occasional,Chennai,2020-02-14,cust2885@email.com,+91-8233899367,3103,55+,189.0,5.0,20696.47,3.0,4.0,4.0,344,11.0,Loyal Customers
2886,Customer_2886,Female,18,VIP,Bangalore,2020-12-07,cust2886@email.com,+91-7399472479,1146,<25,497.0,5.0,26898.2,1.0,4.0,5.0,145,10.0,Can't Lose Them
2887,Customer_2887,Female,44,VIP,Delhi,2020-07-13,cust2887@email.com,+91-8713394023,1557,35-44,8.0,10.0,21557.13,5.0,5.0,4.0,554,14.0,Champions
2888,Customer_2888,Male,38,Occasional,Goa,2021-02-09,cust2888@email.com,+91-9893510498,3738,35-44,437.0,3.0,12753.16,1.0,2.0,2.0,122,5.0,Lost / Hibernating
2889,Customer_2889,Female,33,Regular,Chennai,2020-01-19,cust2889@email.com,+91-8468848245,2157,25-34,114.0,3.0,17395.39,4.0,2.0,3.0,423,9.0,Potential Loyalists
2890,Customer_2890,Female,61,Occasional,Mumbai,2020-11-01,cust2890@email.com,+91-7326541305,3451,55+,138.0,7.0,14581.0,3.0,5.0,3.0,353,11.0,Loyal Customers
2891,Customer_2891,Male,57,Regular,Bangalore,2020-11-09,cust2891@email.com,+91-9381780551,299,55+,371.0,3.0,10976.310000000001,1.0,2.0,2.0,122,5.0,Lost / Hibernating
2892,Customer_2892,Female,43,VIP,Goa,2021-08-02,cust2892@email.com,+91-7766590443,3698,35-44,792.0,6.0,29237.31,1.0,4.0,5.0,145,10.0,Can't Lose Them
2893,Customer_2893,Female,33,Occasional,Goa,2021-02-28,cust2893@email.com,+91-9046790105,4053,25-34,71.0,2.0,2162.69,4.0,1.0,1.0,411,6.0,New Customers
2894,Customer_2894,Female,45,VIP,Chennai,2020-12-12,cust2894@email.com,+91-8348073339,4859,45-54,205.0,2.0,1828.79,2.0,1.0,1.0,211,4.0,About to Sleep
2895,Customer_2895,Male,18,Regular,Mumbai,2021-06-27,cust2895@email.com,+91-8518433834,248,<25,155.0,6.0,41607.799999999996,3.0,4.0,5.0,345,12.0,Loyal Customers
2896,Customer_2896,Female,53,Regular,Delhi,2020-06-30,cust2896@email.com,+91-7938734379,2568,45-54,171.0,2.0,2466.16,3.0,1.0,1.0,311,5.0,Promising
2897,Customer_2897,Female,27,Regular,Goa,2020-09-04,cust2897@email.com,+91-9464076949,4129,25-34,51.0,4.0,4990.02,5.0,3.0,1.0,531,9.0,Loyal Customers
2898,Customer_2898,Male,60,Regular,Goa,2021-04-30,cust2898@email.com,+91-8155671697,4323,55+,292.0,6.0,32812.79,2.0,4.0,5.0,245,11.0,At Risk
2899,Customer_2899,Male,34,Regular,Goa,2021-05-16,cust2899@email.com,+91-7785053225,4680,25-34,639.0,2.0,6555.84,1.0,1.0,1.0,111,3.0,Lost / Hibernating
2900,Customer_2900,Male,40,New,Goa,2021-02-28,cust2900@email.com,+91-9933923529,2860,35-44,856.0,1.0,3563.5299999999997,1.0,1.0,1.0,111,3.0,Lost / Hibernating
2901,Customer_2901,Male,24,New,Chennai,2020-01-08,cust2901@email.com,+91-7816763181,723,<25,49.0,7.0,24680.7,5.0,5.0,4.0,554,14.0,Champions
2902,Customer_2902,Female,61,Occasional,Mumbai,2021-08-07,cust2902@email.com,+91-9143185843,569,55+,166.0,6.0,16226.82,3.0,4.0,3.0,343,10.0,Loyal Customers
2903,Customer_2903,Male,24,Occasional,Goa,2020-09-14,cust2903@email.com,+91-7857561275,219,<25,139.0,4.0,8682.630000000001,3.0,3.0,1.0,331,7.0,Loyal Customers
2904,Customer_2904,Male,61,Regular,Delhi,2021-11-03,cust2904@email.com,+91-8008721904,1394,55+,276.0,4.0,13719.4,2.0,3.0,2.0,232,7.0,At Risk
2905,Customer_2905,Female,32,New,Delhi,2020-06-05,cust2905@email.com,+91-8039624809,2834,25-34,114.0,3.0,15002.48,4.0,2.0,3.0,423,9.0,Potential Loyalists
2906,Customer_2906,Male,51,Regular,Bangalore,2020-11-05,cust2906@email.com,+91-8139907416,2122,45-54,267.0,8.0,32153.75,2.0,5.0,5.0,255,12.0,At Risk
2907,Customer_2907,Other,63,New,Goa,2020-11-01,cust2907@email.com,+91-7888107487,4231,55+,38.0,2.0,5640.32,5.0,1.0,1.0,511,7.0,New Customers
2908,Customer_2908,Male,62,Occasional,Goa,2020-06-10,cust2908@email.com,+91-7984438848,4000,55+,590.0,2.0,4340.81,1.0,1.0,1.0,111,3.0,Lost / Hibernating
2909,Customer_2909,Male,21,Regular,Goa,2020-07-08,cust2909@email.com,+91-7870875721,4349,<25,70.0,5.0,22798.16,4.0,4.0,4.0,444,12.0,Champions
2910,Customer_2910,Male,31,New,Goa,2021-08-17,cust2910@email.com,+91-8072433719,3089,25-34,124.0,5.0,17447.71,3.0,4.0,3.0,343,10.0,Loyal Customers
2911,Customer_2911,Male,31,Regular,Goa,2020-11-30,cust2911@email.com,+91-9656853453,49,25-34,31.0,5.0,21162.73,5.0,4.0,4.0,544,13.0,Champions
2912,Customer_2912,Male,33,Occasional,Delhi,2021-04-28,cust2912@email.com,+91-8529125930,514,25-34,352.0,3.0,14310.09,2.0,2.0,3.0,223,7.0,Need Attention
2913,Customer_2913,Female,24,Occasional,Mumbai,2021-04-15,cust2913@email.com,+91-7669995863,2791,<25,348.0,4.0,15253.029999999999,2.0,3.0,3.0,233,8.0,At Risk
2914,Customer_2914,Other,49,Regular,Mumbai,2021-06-07,cust2914@email.com,+91-7458227039,2778,45-54,125.0,6.0,19470.32,3.0,4.0,4.0,344,11.0,Loyal Customers
2915,Customer_2915,Male,36,Occasional,Bangalore,2021-01-28,cust2915@email.com,+91-7514874186,2618,35-44,448.0,5.0,13783.6,1.0,4.0,2.0,142,7.0,Can't Lose Them
2916,Customer_2916,Female,19,VIP,Delhi,2020-03-10,cust2916@email.com,+91-7337101561,1837,<25,0.0,8.0,25863.04,5.0,5.0,4.0,554,14.0,Champions
2917,Customer_2917,Female,27,VIP,Goa,2021-10-13,cust2917@email.com,+91-9902590965,4671,25-34,276.0,3.0,15134.73,2.0,2.0,3.0,223,7.0,Need Attention
2918,Customer_2918,Female,67,Regular,Mumbai,2020-09-28,cust2918@email.com,+91-9849384717,1165,55+,5.0,5.0,19367.05,5.0,4.0,4.0,544,13.0,Champions
2919,Customer_2919,Male,34,New,Chennai,2020-12-18,cust2919@email.com,+91-9115979460,4998,25-34,395.0,3.0,12024.28,1.0,2.0,2.0,122,5.0,Lost / Hibernating
2920,Customer_2920,Male,54,Regular,Chennai,2021-09-29,cust2920@email.com,+91-9636366799,2249,45-54,390.0,6.0,21135.75,1.0,4.0,4.0,144,9.0,Can't Lose Them
2921,Customer_2921,Male,29,Regular,Chennai,2020-07-02,cust2921@email.com,+91-7028448463,414,25-34,108.0,4.0,17309.829999999998,4.0,3.0,3.0,433,10.0,Loyal Customers
2922,Customer_2922,Female,23,Regular,Goa,2021-06-20,cust2922@email.com,+91-9325612900,2268,<25,25.0,8.0,33358.36,5.0,5.0,5.0,555,15.0,Champions
2923,Customer_2923,Female,39,Regular,Goa,2021-11-10,cust2923@email.com,+91-7181518732,1104,35-44,483.0,5.0,10774.55,1.0,4.0,2.0,142,7.0,Can't Lose Them
2924,Customer_2924,Male,49,Regular,Bangalore,2021-04-02,cust2924@email.com,+91-9071428721,4858,45-54,342.0,6.0,10872.0,2.0,4.0,2.0,242,8.0,At Risk
2925,Customer_2925,Male,58,New,Bangalore,2020-12-11,cust2925@email.com,+91-8594276982,4658,55+,22.0,12.0,45972.020000000004,5.0,5.0,5.0,555,15.0,Champions
2926,Customer_2926,Female,37,Regular,Bangalore,2020-02-12,cust2926@email.com,+91-9665746525,3356,35-44,38.0,9.0,28656.13,5.0,5.0,5.0,555,15.0,Champions
2927,Customer_2927,Female,18,Regular,Chennai,2020-04-22,cust2927@email.com,+91-8354705301,2416,<25,118.0,7.0,23485.329999999998,3.0,5.0,4.0,354,12.0,Loyal Customers
2928,Customer_2928,Other,64,Regular,Goa,2020-04-24,cust2928@email.com,+91-9114585794,1934,55+,185.0,4.0,16394.97,3.0,3.0,3.0,333,9.0,Loyal Customers
2929,Customer_2929,Female,23,VIP,Chennai,2021-11-22,cust2929@email.com,+91-9467541927,203,<25,156.0,5.0,22192.05,3.0,4.0,4.0,344,11.0,Loyal Customers
2930,Customer_2930,Male,36,New,Bangalore,2021-10-19,cust2930@email.com,+91-8179969405,68,35-44,523.0,6.0,23334.38,1.0,4.0,4.0,144,9.0,Can't Lose Them
2931,Customer_2931,Female,35,Regular,Goa,2021-06-23,cust2931@email.com,+91-9107992942,515,35-44,236.0,3.0,10357.27,2.0,2.0,2.0,222,6.0,Need Attention
2932,Customer_2932,Female,23,Regular,Delhi,2020-05-10,cust2932@email.com,+91-7785428658,3563,<25,164.0,4.0,12670.779999999999,3.0,3.0,2.0,332,8.0,Loyal Customers
2933,Customer_2933,Male,62,Regular,Mumbai,2020-02-14,cust2933@email.com,+91-9195302260,4456,55+,139.0,5.0,18458.620000000003,3.0,4.0,3.0,343,10.0,Loyal Customers
2934,Customer_2934,Female,50,Regular,Mumbai,2020-06-08,cust2934@email.com,+91-8203735991,1464,45-54,114.0,8.0,34333.82,4.0,5.0,5.0,455,14.0,Champions
2935,Customer_2935,Female,40,Regular,Bangalore,2021-05-24,cust2935@email.com,+91-8708879427,1652,35-44,296.0,8.0,20348.39,2.0,5.0,4.0,254,11.0,At Risk
2936,Customer_2936,Male,40,Occasional,Chennai,2020-08-29,cust2936@email.com,+91-7953881229,706,35-44,114.0,10.0,30242.710000000003,4.0,5.0,5.0,455,14.0,Champions
2937,Customer_2937,Female,43,Regular,Delhi,2021-06-02,cust2937@email.com,+91-9476758136,1625,35-44,236.0,7.0,79026.85,2.0,5.0,5.0,255,12.0,At Risk
2938,Customer_2938,Female,30,Occasional,Goa,2021-01-26,cust2938@email.com,+91-7550812184,4752,25-34,251.0,3.0,12064.18,2.0,2.0,2.0,222,6.0,Need Attention
2939,Customer_2939,Female,24,Regular,Chennai,2021-02-25,cust2939@email.com,+91-7232564616,3785,<25,139.0,6.0,22234.95,3.0,4.0,4.0,344,11.0,Loyal Customers
2940,Customer_2940,Male,32,New,Bangalore,2021-12-17,cust2940@email.com,+91-9258016513,1345,25-34,334.0,2.0,8358.6,2.0,1.0,1.0,211,4.0,About to Sleep
2941,Customer_2941,Male,61,New,Chennai,2021-05-30,cust2941@email.com,+91-8817526512,343,55+,178.0,4.0,20983.0,3.0,3.0,4.0,334,10.0,Loyal Customers
2942,Customer_2942,Female,44,Occasional,Bangalore,2021-06-21,cust2942@email.com,+91-9054369077,3786,35-44,40.0,5.0,10609.41,5.0,4.0,2.0,542,11.0,Champions
2943,Customer_2943,Male,43,Occasional,Mumbai,2021-09-03,cust2943@email.com,+91-9322580659,535,35-44,105.0,9.0,32133.13,4.0,5.0,5.0,455,14.0,Champions
2944,Customer_2944,Female,50,Occasional,Mumbai,2020-08-29,cust2944@email.com,+91-7139855492,354,45-54,199.0,4.0,20740.65,2.0,3.0,4.0,234,9.0,At Risk
2945,Customer_2945,Female,32,Occasional,Chennai,2021-04-28,cust2945@email.com,+91-9158114593,3542,25-34,1.0,7.0,14447.83,5.0,5.0,3.0,553,13.0,Champions
2946,Customer_2946,Male,53,VIP,Delhi,2020-01-20,cust2946@email.com,+91-8491594744,982,45-54,65.0,4.0,19984.52,4.0,3.0,4.0,434,11.0,Loyal Customers
2947,Customer_2947,Female,62,Occasional,Goa,2020-04-23,cust2947@email.com,+91-8691001287,1345,55+,8.0,7.0,21199.3,5.0,5.0,4.0,554,14.0,Champions
2948,Customer_2948,Female,44,New,Bangalore,2020-01-12,cust2948@email.com,+91-9947802029,3009,35-44,201.0,7.0,24279.59,2.0,5.0,4.0,254,11.0,At Risk
2949,Customer_2949,Male,22,New,Goa,2021-06-06,cust2949@email.com,+91-7750761833,526,<25,25.0,7.0,25261.89,5.0,5.0,4.0,554,14.0,Champions
2950,Customer_2950,Female,19,Regular,Mumbai,2020-11-21,cust2950@email.com,+91-8963642008,930,<25,353.0,7.0,24702.12,2.0,5.0,4.0,254,11.0,At Risk
2951,Customer_2951,Female,50,Occasional,Delhi,2021-05-01,cust2951@email.com,+91-7516977385,2756,45-54,216.0,5.0,12749.28,2.0,4.0,2.0,242,8.0,At Risk
2952,Customer_2952,Female,33,Regular,Delhi,2020-06-15,cust2952@email.com,+91-9998937576,2282,25-34,299.0,5.0,30309.15,2.0,4.0,5.0,245,11.0,At Risk
2953,Customer_2953,Female,40,Regular,Goa,2021-02-06,cust2953@email.com,+91-9225674121,1946,35-44,292.0,5.0,20841.26,2.0,4.0,4.0,244,10.0,At Risk
2954,Customer_2954,Male,55,Occasional,Mumbai,2021-03-18,cust2954@email.com,+91-8975988150,3927,55+,79.0,4.0,12032.65,4.0,3.0,2.0,432,9.0,Loyal Customers
2955,Customer_2955,Female,33,Regular,Goa,2020-12-08,cust2955@email.com,+91-8355711871,2541,25-34,302.0,7.0,23640.77,2.0,5.0,4.0,254,11.0,At Risk
2956,Customer_2956,Female,31,New,Chennai,2020-09-11,cust2956@email.com,+91-9960136787,1916,25-34,40.0,9.0,34295.62,5.0,5.0,5.0,555,15.0,Champions
2957,Customer_2957,Female,46,Regular,Delhi,2020-07-04,cust2957@email.com,+91-7036157653,3360,45-54,111.0,9.0,21073.08,4.0,5.0,4.0,454,13.0,Champions
2958,Customer_2958,Female,43,Occasional,Delhi,2020-03-08,cust2958@email.com,+91-7050766424,1593,35-44,284.0,2.0,9483.17,2.0,1.0,2.0,212,5.0,About to Sleep
2959,Customer_2959,Male,52,Occasional,Chennai,2020-12-30,cust2959@email.com,+91-9895250612,2925,45-54,14.0,7.0,29183.77,5.0,5.0,5.0,555,15.0,Champions
2960,Customer_2960,Female,32,VIP,Mumbai,2021-02-20,cust2960@email.com,+91-7905174602,3625,25-34,28.0,4.0,24813.25,5.0,3.0,4.0,534,12.0,Loyal Customers
2961,Customer_2961,Male,20,Occasional,Delhi,2021-04-09,cust2961@email.com,+91-8629630857,1223,<25,378.0,6.0,28569.04,1.0,4.0,5.0,145,10.0,Can't Lose Them
2962,Customer_2962,Male,40,New,Bangalore,2020-12-29,cust2962@email.com,+91-9495411322,1959,35-44,52.0,3.0,8524.76,5.0,2.0,1.0,521,8.0,Potential Loyalists
